Date,Time,Active Power [W],Apparent Power [VA],Power Factor,Active Energy[Wh],Reactive Energy[varh],Apparent Energy[vah]
8/9/2023,11:30:00,835725.1,862301.6,0.969,11599231200,6414498303,12309678570
8/9/2023,12:00:00,836732.6,858969.9,0.974,11599648553,6414599809,12310108103
8/9/2023,12:30:00,836415.4,862119.9,0.97,11600064765,6414700193,12310536264
8/9/2023,13:00:00,782237.7,815531.7,0.959,11600461166,6414807626,12310946994
8/9/2023,13:30:00,790558.4,824152.2,0.959,11600854687,6414927839,12311358483
8/9/2023,14:00:00,751473.5,777499.6,0.967,11601232337,6415024602,12311748349
8/9/2023,14:30:00,745130.4,773106.7,0.964,11601600829,6415122432,12312129622
8/9/2023,15:00:00,754085.4,785862.8,0.96,11601975968,6415229138,12312519664
8/9/2023,15:30:00,731791.2,756634.9,0.967,11602348790,6415333869,12312906930
8/9/2023,16:00:00,684404.3,711535.5,0.962,11602701721,6415430022,12313272736
8/9/2023,16:30:00,652259.6,686514.5,0.95,11603032787,6415532087,12313619238
8/9/2023,17:00:00,657520.7,694104.3,0.947,11603358934,6415642449,12313963562
8/9/2023,17:30:00,676158.3,722859.5,0.935,11603691047,6415766638,12314318187
8/9/2023,18:00:00,670710.6,723292.3,0.927,11604029170,6415902120,12314682468
8/9/2023,18:30:00,645935.1,696032,0.928,11604354580,6416030246,12315032206
8/9/2023,19:00:00,640879.3,695429.6,0.922,11604675188,6416158484,12315377520
8/9/2023,19:30:00,658378.9,716704.8,0.919,11604999787,6416292057,12315728558
8/9/2023,20:00:00,667818.9,729994.8,0.915,11605332707,6416435999,12316091287
8/9/2023,20:30:00,655729.7,731120.2,0.897,11605658926,6416580530,12316448143
8/9/2023,21:00:00,647595.5,710994.5,0.911,11605979846,6416727513,12316801159
8/9/2023,22:00:00,508755.8,585713.9,0.869,11606589946,6417015268,12317476142
8/9/2023,22:30:00,520117.4,608697.2,0.854,11606845670,6417169215,12317774647
8/9/2023,23:00:00,489297.3,579665.2,0.844,11607098565,6417324984,12318071683
8/9/2023,23:30:00,496591.9,578965.8,0.858,11607350372,6417478288,12318366498
9/9/2023,0:00:00,501050.7,589695.6,0.85,11607600898,6417633594,12318661278
9/9/2023,0:30:00,498438.9,598311.6,0.833,11607847396,6417797663,12318957399
9/9/2023,1:00:00,487804.8,584639.9,0.834,11608096005,6417965292,12319257255
9/9/2023,1:30:00,501927.6,605982.7,0.828,11608340357,6418129801,12319551835
9/9/2023,2:00:00,494166.6,605267.1,0.816,11608588919,6418301157,12319853752
9/9/2023,2:30:00,493476.3,596313.1,0.828,11608837245,6418468272,12320153092
9/9/2023,3:00:00,523475.5,618500.9,0.846,11609085197,6418636589,12320452795
9/9/2023,3:30:00,498476.2,604164.9,0.825,11609336731,6418804733,12320755373
9/9/2023,4:00:00,500714.9,602658.4,0.831,11609586549,6418974385,12321057360
9/9/2023,4:30:00,454018.3,554485.3,0.819,11609833147,6419138136,12321353389
9/9/2023,5:00:00,626196.8,706531.4,0.886,11610135644,6419299865,12321696646
9/9/2023,5:30:00,641644.2,707009,0.908,11610455816,6419454227,12322052138
9/9/2023,6:00:00,651942.5,707578,0.921,11610775035,6419594968,12322401023
9/9/2023,6:30:00,653882.7,689364.9,0.949,11611089825,6419710840,12322736499
9/9/2023,7:00:00,651289.5,685513,0.95,11611411957,6419819650,12323076523
9/9/2023,7:30:00,0,0,0,11611539112,6419858589,12323209544
9/9/2023,10:30:00,733768.7,770550.2,0.952,11611817777,6419951379,12323503317
9/9/2023,11:00:00,757499.5,790998.6,0.958,11612185933,6420072771,12323890995
9/9/2023,11:30:00,780745.2,819383.9,0.953,11612576278,6420191653,12324299066
9/9/2023,12:00:00,729198,767670.3,0.95,11612954819,6420311930,12324696271
9/9/2023,12:30:00,715019.2,755859.2,0.946,11613326915,6420434844,12325088151
9/9/2023,13:00:00,674124.7,714851.7,0.943,11613678060,6420559450,12325460773
9/9/2023,13:30:00,698564.4,741403.4,0.942,11614022890,6420685598,12325827967
9/9/2023,14:00:00,703321.8,752131.3,0.935,11614370878,6420815039,12326199274
9/9/2023,14:30:00,672930.7,729369.1,0.923,11614716631,6420949417,12326570262
9/9/2023,15:00:00,660263.1,713595.1,0.925,11615055920,6421088713,12326937046
9/9/2023,15:30:00,641644.2,690444.9,0.929,11615383233,6421220932,12327290064
9/9/2023,16:00:00,646700,699147.3,0.925,11615707477,6421352535,12327640024
9/9/2023,16:30:00,663266.8,720504.5,0.921,11616032578,6421486189,12327991546
9/9/2023,17:00:00,678229.1,742324.3,0.914,11616361979,6421633299,12328352329
9/9/2023,17:30:00,627782.6,687437,0.913,11616687944,6421777523,12328708804
9/9/2023,18:00:00,645897.8,700293.8,0.922,11617018430,6421915804,12329067069
9/9/2023,18:30:00,697668.9,752930,0.927,11617356399,6422053376,12329431996
9/9/2023,19:00:00,0,0,0,11617505757,6422117551,12329594569
9/9/2023,19:30:00,627819.9,680235.5,0.923,11617758385,6422220227,12329867383
9/9/2023,20:00:00,614070.3,670423,0.916,11618065752,6422353747,12330202516
9/9/2023,20:30:00,500435.1,572553,0.874,11618341150,6422493613,12330511707
9/9/2023,21:00:00,487711.5,559752.5,0.871,11618583486,6422639650,12330794700
9/9/2023,21:30:00,500360.5,576596.6,0.868,11618829642,6422780887,12331078513
9/9/2023,22:00:00,479540.1,567044.2,0.846,11619069973,6422922055,12331357270
9/9/2023,22:30:00,496666.5,587799.9,0.845,11619308943,6423067985,12331637298
9/9/2023,23:00:00,478887.1,568959.4,0.842,11619553368,6423221975,12331926203
9/9/2023,23:30:00,480584.8,568978.5,0.845,11619794021,6423379842,12332214034
10/9/2023,0:00:00,479857.2,583417,0.822,11620035480,6423540928,12332504341
10/9/2023,0:30:00,468644.8,571862.9,0.82,11620272680,6423702453,12332791326
10/9/2023,1:00:00,631122.1,714505,0.883,11620585306,6423868313,12333145312
10/9/2023,1:30:00,651569.3,731884.5,0.89,11620902796,6424038328,12333505451
10/9/2023,2:00:00,610208.4,696356.5,0.876,11621219695,6424209283,12333865536
10/9/2023,2:30:00,611533,694959.9,0.88,11621515622,6424373673,12334204073
10/9/2023,3:00:00,618734.3,707155.5,0.875,11621822100,6424541597,12334553559
10/9/2023,3:30:00,591608.2,680311.9,0.87,11622124112,6424708702,12334898729
10/9/2023,4:00:00,591962.6,684910.3,0.864,11622425197,6424876589,12335243484
10/9/2023,4:30:00,595619.2,683834.3,0.871,11622722669,6425042479,12335584105
10/9/2023,5:00:00,570190.8,667691.5,0.854,11623006282,6425204178,12335910594
10/9/2023,5:30:00,604201.1,658028.2,0.918,11623301369,6425351106,12336240861
10/9/2023,6:00:00,610320.4,662309.1,0.922,11623607791,6425481701,12336573967
10/9/2023,6:30:00,622092.5,667756.7,0.932,11623918166,6425599137,12336905854
10/9/2023,7:00:00,622614.8,674783.7,0.923,11624230102,6425722962,12337241493
10/9/2023,7:30:00,684180.4,726669,0.942,11624546443,6425841820,12337579495
10/9/2023,8:00:00,703265.8,781704,0.9,11624896281,6426006719,12337966284
10/9/2023,8:30:00,687855.7,766378.7,0.898,11625242498,6426174787,12338351158
10/9/2023,9:00:00,698620.4,820527.7,0.851,11625595966,6426361530,12338751044
10/9/2023,9:30:00,735037.4,854492.2,0.86,11625953538,6426578680,12339169409
10/9/2023,10:00:00,792013.5,924601.9,0.857,11626344550,6426807512,12339622485
10/9/2023,10:30:00,778562.4,922751.3,0.844,11626734500,6427055057,12340084484
10/9/2023,11:00:00,804587.9,919942.6,0.875,11627120051,6427280561,12340531200
10/9/2023,11:30:00,898876.5,990065.1,0.908,11627545703,6427495102,12341008110
10/9/2023,12:00:00,917626,964931.3,0.951,11627995087,6427678934,12341494276
10/9/2023,12:30:00,865593.8,910820.6,0.95,11628437192,6427822361,12341959072
10/9/2023,13:00:00,866582.6,907378.2,0.955,11628871229,6427963082,12342415363
10/9/2023,13:30:00,788953.9,835246.4,0.945,11629271660,6428098255,12342838031
10/9/2023,14:00:00,798450,842036,0.948,11629667125,6428231868,12343255472
10/9/2023,14:30:00,733656.8,777763.5,0.943,11630055894,6428362507,12343665651
10/9/2023,15:00:00,746940.1,791554.8,0.944,11630425464,6428492911,12344057573
10/9/2023,15:30:00,770129.8,808427.9,0.953,11630803085,6428617920,12344455364
10/9/2023,16:00:00,743712.5,777508.3,0.957,11631184959,6428743548,12344857398
10/9/2023,16:30:00,812236.9,846044.3,0.96,11631584311,6428867860,12345275679
10/9/2023,17:00:00,799513.4,850700.2,0.94,11631972100,6428984581,12345680711
10/9/2023,17:30:00,813412.3,862691.2,0.943,11632370064,6429123689,12346102306
10/9/2023,18:00:00,796117.9,830441.8,0.959,11632781569,6429256292,12346534772
10/9/2023,18:30:00,879791.2,946933.8,0.929,11633202732,6429401954,12346980908
10/9/2023,19:00:00,896040.8,983983.1,0.911,11633627944,6429587010,12347444780
10/9/2023,19:30:00,855388.8,938735.9,0.911,11634066307,6429781851,12347924516
10/9/2023,20:00:00,792666.5,878575.8,0.902,11634474933,6429975880,12348376927
10/9/2023,20:30:00,675579.9,737348,0.916,11634826713,6430142014,12348766124
10/9/2023,21:00:00,571160.9,651803.8,0.876,11635147142,6430295656,12349121557
10/9/2023,21:30:00,554967.3,652108.6,0.851,11635429584,6430463003,12349449892
10/9/2023,22:00:00,527038.9,633537.5,0.832,11635703786,6430640603,12349776609
10/9/2023,22:30:00,523195.7,631037.7,0.829,11635968537,6430820688,12350096816
10/9/2023,23:00:00,508942.3,628030.4,0.81,11636226871,6431000483,12350411575
10/9/2023,23:30:00,516050.4,640571.7,0.806,11636481614,6431186454,12350726991
11/9/2023,0:00:00,503532,631020.9,0.798,11636736165,6431377781,12351045453
11/9/2023,0:30:00,496871.7,616183,0.806,11636986206,6431561863,12351355964
11/9/2023,1:00:00,489726.4,616631.6,0.794,11637232814,6431747326,12351664540
11/9/2023,1:30:00,502617.9,629302.4,0.799,11637482873,6431937760,12351978871
11/9/2023,2:00:00,486424.2,622313.5,0.782,11637730176,6432129309,12352291699
11/9/2023,2:30:00,506890.1,640988.6,0.791,11637977241,6432328302,12352608945
11/9/2023,3:00:00,483159.4,622674.4,0.776,11638223167,6432524432,12352923511
11/9/2023,3:30:00,475379.7,617503.8,0.77,11638468803,6432721459,12353238416
11/9/2023,4:00:00,494185.2,630900.8,0.783,11638713626,6432919116,12353553079
11/9/2023,4:30:00,490547.3,623737.6,0.786,11638956348,6433110943,12353862474
11/9/2023,5:00:00,691568.3,765555.1,0.903,11639227069,6433288927,12354186815
11/9/2023,5:30:00,883410.5,936255.8,0.944,11639624337,6433446367,12354614333
11/9/2023,6:00:00,1097658.8,1183618.2,0.927,11640119654,6433637439,12355145544
11/9/2023,6:30:00,1077883.2,1175986.7,0.917,11640654405,6433862695,12355725825
11/9/2023,7:00:00,1099822.9,1178804.5,0.933,11641197577,6434091890,12356315485
11/9/2023,7:30:00,1050439.9,1127280.1,0.932,11641744367,6434297311,12356899610
11/9/2023,8:00:00,1118236.7,1185977,0.943,11642295509,6434501092,12357487256
11/9/2023,8:30:00,1213775.3,1270196.9,0.956,11642872590,6434694921,12358096050
11/9/2023,9:00:00,1281516.1,1342182,0.955,11643498299,6434882991,12358749433
11/9/2023,9:30:00,1232133,1284146.5,0.959,11644128744,6435075846,12359408740
11/9/2023,10:00:00,1227692.9,1279874,0.959,11644746999,6435267346,12360055992
11/9/2023,10:30:00,1271982.8,1332642.3,0.954,11645383432,6435452022,12360718710
11/9/2023,11:00:00,1248270.7,1301841.6,0.959,11646001540,6435635968,12361363626
11/9/2023,11:30:00,1246834.2,1308618.7,0.953,11646617998,6435827435,12362009144
11/9/2023,12:00:00,1224054.9,1288698,0.95,11647225004,6436024571,12362647378
11/9/2023,12:30:00,1156426,1229600.8,0.94,11647816190,6436226320,12363272066
11/9/2023,13:00:00,1134169.1,1213765.5,0.934,11648388737,6436440380,12363883341
11/9/2023,13:30:00,1110587.6,1179933.5,0.941,11648960510,6436650815,12364492623
11/9/2023,14:00:00,1139206.3,1211086.5,0.941,11649531377,6436857262,12365099684
11/9/2023,14:30:00,1151855.2,1218974.8,0.945,11650101803,6437051697,12365702374
11/9/2023,15:00:00,1188384.1,1248341.2,0.952,11650681321,6437246263,12366313697
11/9/2023,15:30:00,1111818.9,1140930.4,0.974,11651255707,6437396112,12366907746
11/9/2023,16:00:00,1084748.7,1111584.2,0.976,11651803227,6437519029,12367468901
11/9/2023,16:30:00,997045.7,1025685.2,0.972,11652324429,6437635317,12368002936
11/9/2023,17:00:00,988034.7,1017084.9,0.971,11652815834,6437756317,12368509032
11/9/2023,17:30:00,970050.1,995280.8,0.975,11653298107,6437875232,12369005769
11/9/2023,18:00:00,998165.1,1028462,0.971,11653780200,6437990725,12369501516
11/9/2023,18:30:00,921879.7,965486.5,0.955,11654254007,6438121839,12369993267
11/9/2023,19:00:00,949770.8,1003380.5,0.947,11654728802,6438280930,12370494025
11/9/2023,19:30:00,913185.9,971037.8,0.94,11655189000,6438446628,12370983172
11/9/2023,20:00:00,830557.4,895272.8,0.928,11655624572,6438616292,12371450686
11/9/2023,20:30:00,650394,746729.2,0.871,11655983045,6438784575,12371847054
11/9/2023,21:00:00,556142.6,649651.3,0.856,11656283784,6438957031,12372193829
11/9/2023,21:30:00,509595.3,573544.1,0.889,11656547297,6439093321,12372490650
11/9/2023,22:00:00,517375,580086.8,0.892,11656803994,6439220025,12372776923
11/9/2023,22:30:00,558381.4,628354.2,0.889,11657076478,6439361083,12373083787
11/9/2023,23:00:00,541217.6,618065.8,0.876,11657346395,6439508122,12373391189
11/9/2023,23:30:00,527505.3,602481.1,0.876,11657611972,6439654374,12373694385
12/9/2023,0:00:00,517878.7,603286.3,0.858,11657870757,6439803859,12373993259
12/9/2023,0:30:00,500043.3,587267.5,0.851,11658123395,6439956742,12374288570
12/9/2023,1:00:00,488924.2,577639.8,0.846,11658372628,6440113101,12374582801
12/9/2023,1:30:00,512953.4,605504.7,0.847,11658627034,6440273949,12374883797
12/9/2023,2:00:00,490715.2,592942.9,0.828,11658874860,6440437542,12375180775
12/9/2023,2:30:00,482301.2,577308.2,0.835,11659114073,6440595902,12375467668
12/9/2023,3:00:00,469073.9,567126.8,0.827,11659352965,6440755065,12375754738
12/9/2023,3:30:00,474857.4,573055,0.829,11659592928,6440915517,12376043416
12/9/2023,4:00:00,473327.6,573682.4,0.825,11659831686,6441078524,12376332520
12/9/2023,4:30:00,467674.7,556941,0.84,11660074968,6441238380,12376623655
12/9/2023,5:00:00,718377.3,765967.5,0.938,11660338197,6441380583,12376923204
12/9/2023,5:30:00,907887.5,932717.7,0.973,11660746777,6441496867,12377348243
12/9/2023,6:00:00,1114468.1,1151517.2,0.968,11661259461,6441632666,12377878639
12/9/2023,6:30:00,0,0,0,11661374922,6441661781,12377997717
12/9/2023,9:30:00,1416699.3,1446654.9,0.979,11661580821,6441704899,12378208120
12/9/2023,10:00:00,1394181.2,1422855.8,0.98,11662288661,6441849772,12378930638
12/9/2023,10:30:00,1441754.6,1468771.6,0.982,11663004579,6441998079,12379661769
12/9/2023,11:00:00,1357782.9,1383500.6,0.981,11663714759,6442136884,12380385391
12/9/2023,11:30:00,1302056.6,1325859.1,0.982,11664385280,6442268943,12381068803
12/9/2023,12:00:00,1295620.2,1322045.9,0.98,11665033535,6442396751,12381729544
12/9/2023,12:30:00,1240136.6,1266210.6,0.979,11665654647,6442524144,12382363606
12/9/2023,13:00:00,1202693.5,1226830.2,0.98,11666271046,6442647908,12382992315
12/9/2023,13:30:00,1217394.6,1246422.3,0.977,11666879067,6442773528,12383613186
12/9/2023,14:00:00,1160698.3,1187069.8,0.978,11667479976,6442904691,12384228249
12/9/2023,14:30:00,1218831.1,1253748.6,0.972,11668073767,6443041599,12384837715
12/9/2023,15:00:00,1142937.5,1175241.4,0.973,11668666669,6443187857,12385448399
12/9/2023,15:30:00,1116277.8,1137100.4,0.982,11669226162,6443302162,12386019576
12/9/2023,16:00:00,1053499.5,1070379.1,0.984,11669773479,6443403122,12386576137
12/9/2023,16:30:00,998724.7,1018739.2,0.98,11670283009,6443497604,12387094375
12/9/2023,17:00:00,971542.6,993872.7,0.978,11670766266,6443600972,12387588572
12/9/2023,17:30:00,945218.6,967330.9,0.977,11671243285,6443709138,12388077710
12/9/2023,18:00:00,875257.7,914735.7,0.957,11671604066,6443791185,12388447897
12/9/2023,18:30:00,918260.4,940760.3,0.976,11672058655,6443904384,12388916395
12/9/2023,19:00:00,911282.9,937945.6,0.972,11672512382,6444007471,12389381711
12/9/2023,19:30:00,873578.7,906481.9,0.964,11672959640,6444120734,12389843156
12/9/2023,20:00:00,775577.4,817569.6,0.949,11673381115,6444246201,12390282965
12/9/2023,20:30:00,760316.6,787329.1,0.966,11673767977,6444377982,12390691743
12/9/2023,21:00:00,702930,732646.2,0.959,11674138022,6444478761,12391075330
12/9/2023,21:30:00,669479.3,705695.1,0.949,11674477845,6444586808,12391431932
12/9/2023,22:00:00,521162.2,575490.8,0.906,11674754217,6444707145,12391733517
12/9/2023,22:30:00,520397.3,584710.3,0.89,11675015384,6444831523,12392022820
12/9/2023,23:00:00,529669.4,601899.7,0.88,11675288463,6444971840,12392329852
12/9/2023,23:30:00,539445.3,616082.5,0.876,11675556385,6445116175,12392634193
13/9/2023,0:00:00,536945.4,612534.7,0.877,11675818513,6445266542,12392936402
13/9/2023,0:30:00,505453.6,586253.6,0.862,11676082903,6445420220,12393242242
13/9/2023,1:00:00,509483.4,597300.8,0.853,11676335035,6445574268,12393537728
13/9/2023,1:30:00,492058.4,600662,0.819,11676585558,6445740080,12393838317
13/9/2023,2:00:00,518233.1,629534.1,0.823,11676835848,6445916851,12394144756
13/9/2023,2:30:00,503942.5,614187.9,0.821,11677086509,6446094229,12394451848
13/9/2023,3:00:00,504334.2,624974.3,0.807,11677337275,6446273092,12394759883
13/9/2023,3:30:00,484950.4,592697.4,0.818,11677585689,6446450667,12395065256
13/9/2023,4:00:00,492636.8,600789.2,0.82,11677836077,6446623847,12395369710
13/9/2023,4:30:00,536478.9,658843.2,0.814,11678090864,6446798412,12395678624
13/9/2023,5:00:00,749178.8,830449.5,0.902,11678372424,6446984960,12396016884
13/9/2023,5:30:00,964658.4,1005082,0.96,11678812570,6447145066,12396485801
13/9/2023,6:00:00,1288605.5,1359507.6,0.948,11679364579,6447315175,12397063501
13/9/2023,6:30:00,1280937.8,1344369.4,0.953,11680010383,6447525998,12397742883
13/9/2023,7:00:00,1365002.8,1437864.7,0.949,11680669600,6447750624,12398439349
13/9/2023,7:30:00,1343977.2,1409839.1,0.953,11681330605,6447966432,12399134745
13/9/2023,8:00:00,1291478.6,1356633.7,0.952,11681993180,6448171227,12399828287
13/9/2023,8:30:00,1397968.4,1452609.8,0.962,11682671737,6448367769,12400534769
13/9/2023,9:00:00,1354872.5,1410513.8,0.961,11683366876,6448568454,12401258312
13/9/2023,9:30:00,1388061.9,1443712.6,0.961,11684052603,6448768384,12401972608
13/9/2023,10:00:00,1399181.1,1454031.2,0.962,11684758298,6448969583,12402706452
13/9/2023,10:30:00,1418807.4,1468847.5,0.966,11685465073,6449160351,12403438529
13/9/2023,11:00:00,1376476.4,1425808.8,0.965,11686171797,6449351255,12404170625
13/9/2023,11:30:00,1299855.2,1313087.8,0.99,11686507977,6449405963,12404511538
13/9/2023,12:00:00,1216275.2,1228113.9,0.99,11687137758,6449498701,12405148149
13/9/2023,12:30:00,1187992.4,1199732.6,0.99,11687736085,6449582386,12405752311
13/9/2023,13:00:00,1197320.5,1209716.5,0.99,11688328058,6449668993,12406350594
13/9/2023,13:30:00,1236405.3,1318780.6,0.938,11688950368,6449860938,12407002576
13/9/2023,14:00:00,1176313.6,1217783,0.966,11689544810,6450028090,12407620440
13/9/2023,14:30:00,1165474.3,1197153.2,0.974,11690123291,6450171244,12408216421
13/9/2023,15:00:00,1140997.3,1178383.3,0.968,11690693252,6450313948,12408803989
13/9/2023,15:30:00,1141612.9,1181072.3,0.967,11691259776,6450458827,12409388754
13/9/2023,16:00:00,1101595.3,1135954.4,0.97,11691830835,6450602186,12409977542
13/9/2023,16:30:00,971337.4,1016241.1,0.956,11692351000,6450740716,12410515891
13/9/2023,17:00:00,1057958.3,1126850.7,0.939,11692855519,6450917099,12411050402
13/9/2023,17:30:00,1002530.6,1061628.1,0.944,11693365384,6451097601,12411591302
13/9/2023,18:00:00,1030664.2,1095542.9,0.941,11693880182,6451282120,12412138185
13/9/2023,18:30:00,1052324.1,1112455.6,0.946,11694394142,6451463083,12412683089
13/9/2023,19:00:00,964919.6,1027820.5,0.939,11694894259,6451643013,12413214614
13/9/2023,19:30:00,959360.1,1031850,0.93,11695378329,6451828274,12413732940
13/9/2023,20:00:00,933185.4,1014565.6,0.92,11695865921,6452023104,12414258072
13/9/2023,20:30:00,839792.2,927148.5,0.906,11696304513,6452208380,12414734252
13/9/2023,21:00:00,730821.1,804115.6,0.909,11696704103,6452393340,12415174599
13/9/2023,21:30:00,686960.2,735884.6,0.934,11697054788,6452529114,12415550806
13/9/2023,22:00:00,576888.4,635070.3,0.908,11697376355,6452666204,12415900422
13/9/2023,22:30:00,570806.4,649996.9,0.878,11697664468,6452808574,12416221884
